aoi_id,city,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-04406ced1867,Hong Kong,gated,MCGC_model_prediction,0.9547,very_high,<5k_m2,>=8,0.002_0.005,3_5,yes,yes
GBA-10-0441864bfac7,Hong Kong,open,MCGC_model_prediction,0.0186,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-04508403cd24,Hong Kong,gated,MCGC_model_prediction,0.5600,low,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-045a3ce4d31c,Hong Kong,gated,MCGC_model_prediction,0.7100,medium,25k_50k_m2,1_2,0,0,yes,yes
GBA-10-045b9fc8e378,Hong Kong,gated,MCGC_model_prediction,0.7073,medium,10k_25k_m2,>=8,0.0005_0.001,>5,yes,yes
GBA-10-045f740d8b40,Hong Kong,open,MCGC_model_prediction,0.0080,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-0466eb5bca9c,Hong Kong,open,MCGC_model_prediction,0.3681,low,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-04696542b042,Hong Kong,open,MCGC_model_prediction,0.0148,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-046d1226e786,Hong Kong,gated,MCGC_model_prediction,0.5056,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-046f04b7f472,Hong Kong,open,MCGC_model_prediction,0.0085,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0472dc02a58f,Hong Kong,open,MCGC_model_prediction,0.1031,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0473bf205b77,Hong Kong,open,MCGC_model_prediction,0.0553,high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-04895fab43e0,Hong Kong,open,MCGC_model_prediction,0.0659,high,<5k_m2,<1,0,0,yes,yes
GBA-10-048b4c7f3118,Hong Kong,gated,MCGC_model_prediction,0.5724,low,10k_25k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-048cd319bc09,Hong Kong,open,MCGC_model_prediction,0.0793,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0491011cda32,Hong Kong,open,MCGC_model_prediction,0.0096,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0492124d058f,Hong Kong,gated,MCGC_model_prediction,0.5340,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0495ccfd896e,Hong Kong,open,MCGC_model_prediction,0.3301,low,<5k_m2,<1,0,0,yes,yes
GBA-10-04a69e4ce480,Hong Kong,open,MCGC_model_prediction,0.0376,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-04a71f6ea78a,Hong Kong,open,MCGC_model_prediction,0.0154,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-04a858385d51,Hong Kong,open,MCGC_model_prediction,0.0286,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-04aa5aad0bdc,Hong Kong,open,MCGC_model_prediction,0.1164,high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-04ab08f276b0,Hong Kong,open,MCGC_model_prediction,0.3131,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-04b0a7e8544a,Hong Kong,open,MCGC_model_prediction,0.0926,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-04b8bb1d2f2b,Hong Kong,open,MCGC_model_prediction,0.0101,very_high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-04c2afb6bbc8,Hong Kong,open,MCGC_model_prediction,0.2051,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-04c49f2ab9b3,Hong Kong,gated,MCGC_model_prediction,0.8825,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-04c596fbdb97,Hong Kong,gated,MCGC_model_prediction,0.9672,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-04c628f8054f,Hong Kong,open,MCGC_model_prediction,0.3405,low,<5k_m2,<1,0,0,yes,yes
GBA-10-04c7c4606d3f,Hong Kong,open,MCGC_model_prediction,0.0067,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-04c911fef6c5,Hong Kong,gated,MCGC_model_prediction,0.9746,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-04cac2404366,Hong Kong,gated,MCGC_model_prediction,0.6258,low,<5k_m2,<1,0,0,yes,yes
GBA-10-04cbccfaf5ab,Hong Kong,gated,MCGC_model_prediction,0.9726,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-04e234a2aa8b,Hong Kong,open,MCGC_model_prediction,0.0616,high,<5k_m2,<1,0,0,yes,yes
GBA-10-04e3627cfd38,Hong Kong,gated,MCGC_model_prediction,0.7038,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-04e5348b430e,Hong Kong,open,MCGC_model_prediction,0.2418,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-04eba481c98f,Hong Kong,open,MCGC_model_prediction,0.0620,high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-04f04d82d9c3,Hong Kong,open,MCGC_model_prediction,0.2637,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-04f49f94ae31,Hong Kong,open,MCGC_model_prediction,0.0330,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-04f9d1fc79b4,Hong Kong,open,MCGC_model_prediction,0.3467,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-050b2ca7402d,Hong Kong,gated,MCGC_model_prediction,0.5684,low,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-051ad0227eb3,Hong Kong,open,MCGC_model_prediction,0.0124,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-051d874852d7,Hong Kong,gated,MCGC_model_prediction,0.9880,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0520a0013f13,Hong Kong,open,MCGC_model_prediction,0.1431,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0524bc73a251,Hong Kong,open,MCGC_model_prediction,0.0418,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-053089c8baa7,Hong Kong,open,MCGC_model_prediction,0.2251,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-053212c4316d,Hong Kong,gated,MCGC_model_prediction,0.7306,medium,25k_50k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-0534ba9bab32,Hong Kong,open,MCGC_model_prediction,0.0189,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-053db5f39db6,Hong Kong,open,MCGC_model_prediction,0.1361,high,<5k_m2,<1,0,0,yes,yes
GBA-10-05465d781145,Hong Kong,gated,MCGC_model_prediction,0.9747,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-054dee86094c,Hong Kong,open,MCGC_model_prediction,0.2024,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-0550406e4929,Hong Kong,gated,MCGC_model_prediction,0.5296,low,10k_25k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-05517c403994,Hong Kong,gated,MCGC_model_prediction,0.6798,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0553c676bfb4,Hong Kong,gated,MCGC_model_prediction,0.7002,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-055498a4d3fb,Hong Kong,gated,MCGC_model_prediction,0.9932,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-05591fd2651f,Hong Kong,gated,MCGC_model_prediction,0.6899,low,<5k_m2,<1,0,0,yes,yes
GBA-10-055d448ff44d,Hong Kong,gated,MCGC_model_prediction,0.7087,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-055e4e1b051b,Hong Kong,open,MCGC_model_prediction,0.0053,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0575c80b4c2f,Hong Kong,open,MCGC_model_prediction,0.0928,high,<5k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-057606ec5cda,Hong Kong,open,MCGC_model_prediction,0.0162,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0579bd631bcd,Hong Kong,open,MCGC_model_prediction,0.2982,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-05926c623890,Hong Kong,open,MCGC_model_prediction,0.2487,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-059695894e4b,Hong Kong,gated,MCGC_model_prediction,0.8644,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-05a608d9f746,Hong Kong,open,MCGC_model_prediction,0.4077,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-05a748936d79,Hong Kong,open,MCGC_model_prediction,0.0541,high,<5k_m2,<1,0,0,yes,yes
GBA-10-05af8061471a,Hong Kong,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-05b07354f759,Hong Kong,open,MCGC_model_prediction,0.3613,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-05b29647a0f0,Hong Kong,open,MCGC_model_prediction,0.3618,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-05b33b644b53,Hong Kong,open,MCGC_model_prediction,0.0328,very_high,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-05b3465fe687,Hong Kong,open,MCGC_model_prediction,0.0315,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-05bac1a292a3,Hong Kong,open,MCGC_model_prediction,0.0436,very_high,<5k_m2,2_4,>=0.005,1_2,yes,yes
GBA-10-05c016f7e767,Hong Kong,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-05c520e2d7a5,Hong Kong,gated,MCGC_model_prediction,0.5365,low,<5k_m2,<1,0,0,yes,yes
GBA-10-05cc149371fe,Hong Kong,open,MCGC_model_prediction,0.0050,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-05e086529fae,Hong Kong,open,MCGC_model_prediction,0.1698,medium,<5k_m2,<1,0.001_0.002,1_2,yes,yes
GBA-10-05eafcf451a6,Hong Kong,gated,MCGC_model_prediction,0.9664,very_high,50k_100k_m2,1_2,0_0.0005,>5,yes,yes
GBA-10-05ed43650a2f,Hong Kong,open,MCGC_model_prediction,0.2375,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-05ef21ed085b,Hong Kong,gated,MCGC_model_prediction,0.5122,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-05f1c6f90316,Hong Kong,open,MCGC_model_prediction,0.1733,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-05fe664d6fac,Hong Kong,open,MCGC_model_prediction,0.0268,very_high,<5k_m2,4_8,0.002_0.005,3_5,yes,yes
GBA-10-0607c73cef8f,Hong Kong,open,MCGC_model_prediction,0.0065,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-060a4a7bd337,Hong Kong,open,MCGC_model_prediction,0.1385,high,25k_50k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-0612d58ee5c7,Hong Kong,open,MCGC_model_prediction,0.0178,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-06200d939482,Hong Kong,open,MCGC_model_prediction,0.3756,low,<5k_m2,<1,0,0,yes,yes
GBA-10-062f00446542,Hong Kong,open,MCGC_model_prediction,0.1949,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-063466fdea15,Hong Kong,open,MCGC_model_prediction,0.0171,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-0638ea8f48c4,Hong Kong,open,MCGC_model_prediction,0.4153,low,<5k_m2,<1,0,0,yes,yes
GBA-10-06475a5cb440,Hong Kong,gated,MCGC_model_prediction,0.8524,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-064b8bd86c11,Hong Kong,open,MCGC_model_prediction,0.0610,high,<5k_m2,<1,0,0,yes,yes
GBA-10-064ea4581ce5,Hong Kong,open,MCGC_model_prediction,0.2075,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-0650d1a8969f,Hong Kong,gated,MCGC_model_prediction,0.9647,very_high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-06529064ed32,Hong Kong,open,MCGC_model_prediction,0.0369,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0661dae46e75,Hong Kong,open,MCGC_model_prediction,0.4287,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0667a71253b1,Hong Kong,gated,MCGC_model_prediction,0.9170,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-0674eeed9b5e,Hong Kong,open,MCGC_model_prediction,0.0156,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-0684ca3a8cfc,Hong Kong,open,MCGC_model_prediction,0.0323,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-068629d2bc04,Hong Kong,gated,MCGC_model_prediction,0.5896,low,5k_10k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-068632c6542a,Hong Kong,gated,MCGC_model_prediction,0.8003,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-068bf574a7f9,Hong Kong,gated,MCGC_model_prediction,0.9789,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-06914cf55aa4,Hong Kong,open,MCGC_model_prediction,0.3267,low,<5k_m2,<1,>=0.005,3_5,yes,yes
GBA-10-0699116fd564,Hong Kong,open,MCGC_model_prediction,0.0309,very_high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-069b34248dec,Hong Kong,open,MCGC_model_prediction,0.4070,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-069eddf1a502,Hong Kong,open,MCGC_model_prediction,0.3853,low,<5k_m2,<1,0,0,yes,yes
GBA-10-06a2845bf7ed,Hong Kong,gated,MCGC_model_prediction,0.5544,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-06a652db02e3,Hong Kong,open,MCGC_model_prediction,0.0214,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-06c37a03dc78,Hong Kong,gated,MCGC_model_prediction,0.8654,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-06c9fb92aded,Hong Kong,gated,MCGC_model_prediction,0.7006,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-06d18671492c,Hong Kong,gated,MCGC_model_prediction,0.7157,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-06d1e4db5521,Hong Kong,open,MCGC_model_prediction,0.1505,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-06d4c20a2386,Hong Kong,open,MCGC_model_prediction,0.3128,low,<5k_m2,<1,0,0,yes,yes
GBA-10-06d851373ac3,Hong Kong,open,MCGC_model_prediction,0.1003,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-06db00a1e62f,Hong Kong,gated,MCGC_model_prediction,0.9892,very_high,50k_100k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-06db5f2dcc0d,Hong Kong,open,MCGC_model_prediction,0.0339,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-06dbcf159d81,Hong Kong,gated,MCGC_model_prediction,0.8638,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-06df39c059aa,Hong Kong,open,MCGC_model_prediction,0.0048,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-06e2cacd5d43,Hong Kong,open,MCGC_model_prediction,0.0196,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-06e44dd274fc,Hong Kong,open,MCGC_model_prediction,0.0250,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-070f1b63d292,Hong Kong,open,MCGC_model_prediction,0.0290,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07139babcf96,Hong Kong,open,MCGC_model_prediction,0.0263,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0714f438dd77,Hong Kong,open,MCGC_model_prediction,0.0163,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-0717d090ec90,Hong Kong,gated,MCGC_model_prediction,0.9237,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-071a6892c311,Hong Kong,gated,MCGC_model_prediction,0.5419,low,<5k_m2,<1,0.001_0.002,1_2,yes,yes
GBA-10-0724fbc40e3d,Hong Kong,gated,MCGC_model_prediction,0.5303,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-07309a6f6a78,Hong Kong,gated,MCGC_model_prediction,0.9091,high,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-0733f7682bbc,Hong Kong,open,MCGC_model_prediction,0.0720,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0734b035533d,Hong Kong,gated,MCGC_model_prediction,0.9713,very_high,50k_100k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-073882810a6b,Hong Kong,open,MCGC_model_prediction,0.1208,high,<5k_m2,<1,0,0,yes,yes
GBA-10-07402abe30a5,Hong Kong,gated,MCGC_model_prediction,0.5061,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-07463bbe7116,Hong Kong,gated,MCGC_model_prediction,0.7202,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-07487b95d00e,Hong Kong,open,MCGC_model_prediction,0.3577,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-074bb3418fde,Hong Kong,open,MCGC_model_prediction,0.3757,low,<5k_m2,<1,0,0,yes,yes
GBA-10-074e8002e3c0,Hong Kong,gated,MCGC_model_prediction,0.6468,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0751b77dd8b6,Hong Kong,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0753abc8f608,Hong Kong,open,MCGC_model_prediction,0.0644,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0753f36ef34a,Hong Kong,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-07582a61f65b,Hong Kong,open,MCGC_model_prediction,0.0229,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-0771da31c25d,Hong Kong,open,MCGC_model_prediction,0.0423,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-077369bf5926,Hong Kong,open,MCGC_model_prediction,0.1162,high,<5k_m2,<1,0,0,yes,yes
GBA-10-077419ec1ddf,Hong Kong,open,MCGC_model_prediction,0.2731,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-0777ddd2bb0b,Hong Kong,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-077cbbde7471,Hong Kong,open,MCGC_model_prediction,0.2018,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-077ebec95c44,Hong Kong,gated,MCGC_model_prediction,0.6240,low,<5k_m2,<1,0,0,yes,yes
GBA-10-07866f8c3084,Hong Kong,open,MCGC_model_prediction,0.4369,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-07869c700536,Hong Kong,gated,MCGC_model_prediction,0.6162,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-078f25fd741f,Hong Kong,open,MCGC_model_prediction,0.1286,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-07978436e644,Hong Kong,open,MCGC_model_prediction,0.2143,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-079a18f6d82a,Hong Kong,open,MCGC_model_prediction,0.0132,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-079b67714fe3,Hong Kong,gated,MCGC_model_prediction,0.7917,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-07b531c8fd20,Hong Kong,open,MCGC_model_prediction,0.0743,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-07b85f3899cd,Hong Kong,open,MCGC_model_prediction,0.0196,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07c467151730,Hong Kong,open,MCGC_model_prediction,0.1305,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-07cb41a62eca,Hong Kong,gated,MCGC_model_prediction,0.7829,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-07d0577fc7f3,Hong Kong,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07d162c3face,Hong Kong,open,MCGC_model_prediction,0.1474,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-07e052f42869,Hong Kong,open,MCGC_model_prediction,0.0048,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07e46d94d2a6,Hong Kong,open,MCGC_model_prediction,0.3491,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-07e4a48e376f,Hong Kong,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07e5d5ecf8cc,Hong Kong,open,MCGC_model_prediction,0.2252,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-07e720e2fa84,Hong Kong,open,MCGC_model_prediction,0.0081,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-07eaeb88c922,Hong Kong,gated,MCGC_model_prediction,0.9551,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07eb2f48bb01,Hong Kong,open,MCGC_model_prediction,0.0730,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-07f73fc59f07,Hong Kong,open,MCGC_model_prediction,0.0309,very_high,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-07faf57f3025,Hong Kong,open,MCGC_model_prediction,0.0069,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07ff7018871d,Hong Kong,gated,MCGC_model_prediction,0.6733,low,10k_25k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-08018f2ddfcf,Hong Kong,open,MCGC_model_prediction,0.1054,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0803affab6a1,Hong Kong,open,MCGC_model_prediction,0.2822,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-0804ae262c68,Hong Kong,gated,MCGC_model_prediction,0.5571,low,<5k_m2,>=8,0_0.0005,1_2,yes,yes
GBA-10-0804f89ff0c6,Hong Kong,open,MCGC_model_prediction,0.0056,very_high,<5k_m2,4_8,0.001_0.002,1_2,yes,yes
GBA-10-080a6688cfcc,Hong Kong,gated,MCGC_model_prediction,0.6615,low,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-080b7c95874f,Hong Kong,open,MCGC_model_prediction,0.2851,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-080ecfcfb518,Hong Kong,gated,MCGC_model_prediction,0.8040,medium,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-0812cb5c277a,Hong Kong,gated,MCGC_model_prediction,0.8270,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-08197bc437b2,Hong Kong,open,MCGC_model_prediction,0.0122,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-08216c480190,Hong Kong,open,MCGC_model_prediction,0.4833,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-0823683b723d,Hong Kong,open,MCGC_model_prediction,0.0140,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-0831bd485beb,Hong Kong,gated,MCGC_model_prediction,0.6258,low,<5k_m2,<1,0,0,yes,yes
GBA-10-083a4710de91,Hong Kong,open,MCGC_model_prediction,0.0206,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-083ddf652098,Hong Kong,gated,MCGC_model_prediction,0.9722,very_high,25k_50k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-0842630a8637,Hong Kong,open,MCGC_model_prediction,0.0050,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-084e76960ea1,Hong Kong,open,MCGC_model_prediction,0.0094,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-085366269e7f,Hong Kong,open,MCGC_model_prediction,0.3374,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-085658dc9fd0,Hong Kong,gated,MCGC_model_prediction,0.9830,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-0857cb054fe4,Hong Kong,open,MCGC_model_prediction,0.2152,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-0859645b7811,Hong Kong,gated,MCGC_model_prediction,0.9796,very_high,10k_25k_m2,1_2,0_0.0005,>5,yes,yes
GBA-10-085aebfbc762,Hong Kong,open,MCGC_model_prediction,0.0094,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-085e43a2eca6,Hong Kong,open,MCGC_model_prediction,0.4116,low,<5k_m2,>=8,>=0.005,>5,yes,yes
GBA-10-085f018d714a,Hong Kong,open,MCGC_model_prediction,0.0210,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0863845d771e,Hong Kong,open,MCGC_model_prediction,0.0337,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-086625140fbd,Hong Kong,open,MCGC_model_prediction,0.1947,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-086a81416d0b,Hong Kong,open,MCGC_model_prediction,0.4999,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-0870de08edf0,Hong Kong,gated,MCGC_model_prediction,0.9740,very_high,5k_10k_m2,1_2,0_0.0005,3_5,yes,yes
GBA-10-0874fb5d80d4,Hong Kong,open,MCGC_model_prediction,0.1120,high,<5k_m2,<1,0,0,yes,yes
GBA-10-087755c069c7,Hong Kong,gated,MCGC_model_prediction,0.5788,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-087a1fca190c,Hong Kong,open,MCGC_model_prediction,0.2738,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-0886f789537d,Hong Kong,open,MCGC_model_prediction,0.1542,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-088e68bbb3e6,Hong Kong,open,MCGC_model_prediction,0.3761,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-089385ade7f2,Hong Kong,gated,MCGC_model_prediction,0.6064,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-0895003851c4,Hong Kong,open,MCGC_model_prediction,0.2336,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-0898b6fd7dec,Hong Kong,open,MCGC_model_prediction,0.0172,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-08b5171c46f6,Hong Kong,open,MCGC_model_prediction,0.3315,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-08b7ff354c71,Hong Kong,open,MCGC_model_prediction,0.0055,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-08bd98e81628,Hong Kong,open,MCGC_model_prediction,0.0104,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-08bde3817e4a,Hong Kong,gated,MCGC_model_prediction,0.7191,medium,50k_100k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-08c6fec03b4c,Hong Kong,open,MCGC_model_prediction,0.0479,very_high,<5k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-08c912b09375,Hong Kong,gated,MCGC_model_prediction,0.6763,low,<5k_m2,<1,0,0,yes,yes
GBA-10-08ce5bd789c8,Hong Kong,open,MCGC_model_prediction,0.3415,low,<5k_m2,<1,0,0,yes,yes
GBA-10-08d3e59431f9,Hong Kong,open,MCGC_model_prediction,0.0069,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-08d4073402b9,Hong Kong,gated,MCGC_model_prediction,0.7043,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-08d792077c0e,Hong Kong,open,MCGC_model_prediction,0.0592,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-08e00bbebb1c,Hong Kong,open,MCGC_model_prediction,0.1130,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-08e8f2808cce,Hong Kong,open,MCGC_model_prediction,0.3401,low,<5k_m2,<1,0,0,yes,yes
GBA-10-08e9d7bde537,Hong Kong,open,MCGC_model_prediction,0.0145,very_high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-08edf47ae26b,Hong Kong,open,MCGC_model_prediction,0.0067,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-08eebe1c1fb4,Hong Kong,open,MCGC_model_prediction,0.2425,medium,<5k_m2,<1,0,0,yes,yes
