aoi_id,city,centroid_lon,centroid_lat,area_m2,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-e3eae58f3be9,Hong Kong,114.013280,22.307616,12660.73,gated,MCGC_model_prediction,0.9691,very_high,10k_25k_m2,4_8,0,0,yes,yes
GBA-10-e3ebdd36a1e8,Hong Kong,114.145241,22.502954,16219.00,gated,MCGC_model_prediction,0.9872,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e3ebf44db30c,Hong Kong,114.007651,22.366136,1364.64,gated,MCGC_model_prediction,0.6757,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e3ef0af80c92,Hong Kong,114.193066,22.281457,4244.04,open,MCGC_model_prediction,0.2190,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-e3fc494e29fc,Hong Kong,114.197370,22.238483,6875.25,gated,MCGC_model_prediction,0.6023,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-e3fce2472ce8,Hong Kong,114.060013,22.490556,2749.41,open,MCGC_model_prediction,0.0124,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e40e7bc6ac08,Hong Kong,114.030241,22.435246,11002.85,gated,MCGC_model_prediction,0.5285,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e40eaa8e9e81,Hong Kong,114.169656,22.431532,6738.71,open,MCGC_model_prediction,0.2444,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e42324d7c604,Hong Kong,114.018650,22.444823,4666.79,open,MCGC_model_prediction,0.0230,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e42d00184230,Hong Kong,113.987134,22.463203,137.42,open,MCGC_model_prediction,0.0051,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e42d8d01556c,Hong Kong,114.158137,22.336527,392.25,open,MCGC_model_prediction,0.4071,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e430393eee2b,Hong Kong,114.211850,22.222761,3923.62,gated,MCGC_model_prediction,0.9665,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e431f323b8f9,Hong Kong,114.108443,22.510797,28535.95,open,MCGC_model_prediction,0.0131,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-e4361a1a9a82,Hong Kong,113.999186,22.487892,698.33,open,MCGC_model_prediction,0.0333,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e43660547002,Hong Kong,114.006927,22.375092,939.72,open,MCGC_model_prediction,0.0269,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e44b80ebb253,Hong Kong,114.069080,22.440686,1721.55,open,MCGC_model_prediction,0.0233,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e44d4dc6b9e6,Hong Kong,114.213795,22.364174,30950.11,gated,MCGC_model_prediction,0.5343,low,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-e452418d062b,Hong Kong,114.145861,22.286129,255.55,open,MCGC_model_prediction,0.0063,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-e45adc8136fd,Hong Kong,114.224833,22.321155,5110.80,gated,MCGC_model_prediction,0.6811,low,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-e45fb4ab6526,Hong Kong,114.069928,22.436008,1120.46,open,MCGC_model_prediction,0.0795,high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e46397c28870,Hong Kong,114.175636,22.341773,35235.31,gated,MCGC_model_prediction,0.9749,very_high,25k_50k_m2,1_2,0,0,yes,yes
GBA-10-e46d4aa02bc6,Hong Kong,114.136408,22.353724,61184.77,gated,MCGC_model_prediction,0.9494,high,50k_100k_m2,1_2,0_0.0005,3_5,yes,yes
GBA-10-e46d62c0dcad,Hong Kong,114.166448,22.325598,449.11,open,MCGC_model_prediction,0.2889,medium,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-e470be0223fb,Hong Kong,114.088564,22.442147,103.19,open,MCGC_model_prediction,0.0304,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e47588af992e,Hong Kong,114.177683,22.330629,437.60,open,MCGC_model_prediction,0.1821,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e478300a9cf0,Hong Kong,114.193261,22.267680,1118.35,open,MCGC_model_prediction,0.0265,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-e47b8a5cbc49,Hong Kong,114.176572,22.337183,1095.85,open,MCGC_model_prediction,0.1703,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e482bdc0fb41,Hong Kong,114.113457,22.501633,7101.70,gated,MCGC_model_prediction,0.9294,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e4846c28fdac,Hong Kong,113.975235,22.397551,1292.52,open,MCGC_model_prediction,0.0214,very_high,<5k_m2,<1,0.002_0.005,3_5,yes,yes
GBA-10-e484788ef4a1,Hong Kong,114.180492,22.333789,1034.56,open,MCGC_model_prediction,0.0319,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e489566e9a92,Hong Kong,114.006977,22.370411,27814.63,gated,MCGC_model_prediction,0.7768,medium,25k_50k_m2,<1,0,0,yes,yes
GBA-10-e48be2e8b0ab,Hong Kong,114.177427,22.334300,1012.43,gated,MCGC_model_prediction,0.5175,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-e48d93bf8f3e,Hong Kong,114.227170,22.312603,2129.56,open,MCGC_model_prediction,0.3717,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-e48e11ea770f,Hong Kong,114.268279,22.422434,223.35,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e490dff4708b,Hong Kong,114.168637,22.315866,139.53,open,MCGC_model_prediction,0.0266,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e49707c09222,Hong Kong,114.187661,22.326565,1654.38,open,MCGC_model_prediction,0.1988,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-e49747b30a1f,Hong Kong,114.147596,22.540801,3085.87,open,MCGC_model_prediction,0.0463,very_high,<5k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-e4a1c6e7d36e,Hong Kong,114.174366,22.277516,371.94,open,MCGC_model_prediction,0.0195,very_high,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-e4a3f4fcc373,Hong Kong,113.974856,22.397578,278.40,open,MCGC_model_prediction,0.0594,high,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-e4a4441bfbac,Hong Kong,114.228108,22.336391,2201.34,gated,MCGC_model_prediction,0.6452,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e4a8e2cee512,Hong Kong,114.195705,22.399029,5092.27,gated,MCGC_model_prediction,0.5873,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e4ae93154a94,Hong Kong,113.978793,22.459948,723.89,open,MCGC_model_prediction,0.0051,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e4be75fef644,Hong Kong,114.100815,22.484476,6886.19,open,MCGC_model_prediction,0.2933,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e4bf9654709c,Hong Kong,114.195615,22.269280,3584.57,open,MCGC_model_prediction,0.3044,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-e4d3666c10d4,Hong Kong,114.151513,22.279980,323.12,open,MCGC_model_prediction,0.0148,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e4d659dfe009,Hong Kong,114.044250,22.444612,1703.40,open,MCGC_model_prediction,0.0173,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e4e6888786a2,Hong Kong,113.982519,22.464392,266.60,open,MCGC_model_prediction,0.1298,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e4e6921c755b,Hong Kong,114.154766,22.279769,264.21,open,MCGC_model_prediction,0.1948,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e4e8071b5ed7,Hong Kong,114.207594,22.341313,17873.52,open,MCGC_model_prediction,0.3021,low,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-e4eafc098022,Hong Kong,114.053727,22.469679,510.58,open,MCGC_model_prediction,0.0061,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e50553b27a5d,Hong Kong,114.170467,22.318970,190.34,open,MCGC_model_prediction,0.0235,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-e510d259a952,Hong Kong,114.184132,22.268514,330.16,open,MCGC_model_prediction,0.1399,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e513ede40573,Hong Kong,114.223659,22.280484,190.29,open,MCGC_model_prediction,0.0392,very_high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-e521a4b4c175,Hong Kong,114.173449,22.278041,390.76,open,MCGC_model_prediction,0.0315,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-e52649496ede,Hong Kong,114.001524,22.477494,196.53,open,MCGC_model_prediction,0.0051,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e52d58eacc0a,Hong Kong,114.243355,22.506623,7675.39,open,MCGC_model_prediction,0.3388,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e5306eca74c9,Hong Kong,114.168770,22.316818,103.61,open,MCGC_model_prediction,0.0090,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-e538fc5c28db,Hong Kong,114.003924,22.475978,287.35,open,MCGC_model_prediction,0.0069,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e542ddfe323e,Hong Kong,114.188008,22.309174,2525.14,gated,MCGC_model_prediction,0.6300,low,<5k_m2,>=8,0.0005_0.001,1_2,yes,yes
GBA-10-e5437ed39dbc,Hong Kong,114.127147,22.505930,707.57,open,MCGC_model_prediction,0.0443,very_high,<5k_m2,2_4,0.002_0.005,3_5,yes,yes
GBA-10-e5453e7366f1,Hong Kong,114.043960,22.447277,385.86,open,MCGC_model_prediction,0.0061,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e5517d13de99,Hong Kong,114.183194,22.277290,618.21,open,MCGC_model_prediction,0.0123,very_high,<5k_m2,2_4,0.001_0.002,1_2,yes,yes
GBA-10-e557ad359fa0,Hong Kong,114.185839,22.326727,735.69,open,MCGC_model_prediction,0.1335,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e55d04052500,Hong Kong,114.175753,22.442078,41384.59,open,MCGC_model_prediction,0.2807,medium,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-e564adc1839f,Hong Kong,114.000867,22.477010,260.20,open,MCGC_model_prediction,0.0320,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e56ad58f3fe1,Hong Kong,114.218567,22.383731,10789.99,gated,MCGC_model_prediction,0.7789,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e56ddb7bd808,Hong Kong,113.945729,22.431131,186.10,open,MCGC_model_prediction,0.0343,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e56f6ebab6dd,Hong Kong,114.135116,22.286502,2255.91,open,MCGC_model_prediction,0.0507,high,<5k_m2,>=8,0.001_0.002,3_5,yes,yes
GBA-10-e574ab00d6dc,Hong Kong,114.182912,22.371784,605.83,open,MCGC_model_prediction,0.0059,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e578c5762aee,Hong Kong,114.158378,22.268239,2067.47,gated,MCGC_model_prediction,0.5391,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e579bdf92e03,Hong Kong,114.139728,22.285888,310.02,open,MCGC_model_prediction,0.0064,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-e583e94a1533,Hong Kong,114.152578,22.264341,5311.03,gated,MCGC_model_prediction,0.5652,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e589f7d8957d,Hong Kong,114.151828,22.266436,2072.24,open,MCGC_model_prediction,0.4338,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e5921cabad3b,Hong Kong,114.223689,22.277692,106367.56,gated,MCGC_model_prediction,0.9921,very_high,>=100k_m2,1_2,0_0.0005,3_5,yes,yes
GBA-10-e5964f1aae5b,Hong Kong,114.178588,22.322913,1485.87,open,MCGC_model_prediction,0.4332,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-e5966f675e8e,Hong Kong,114.173424,22.329858,612.79,open,MCGC_model_prediction,0.0107,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e59a9b47cf73,Hong Kong,114.114774,22.226334,260.06,open,MCGC_model_prediction,0.3867,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e5a22a298392,Hong Kong,114.175525,22.365213,4815.70,open,MCGC_model_prediction,0.1803,medium,<5k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-e5a60f590564,Hong Kong,114.183320,22.341461,1903.78,open,MCGC_model_prediction,0.1061,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-e5ae40a68605,Hong Kong,113.948394,22.236905,668.59,gated,MCGC_model_prediction,0.6608,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e5bc4c31c8d8,Hong Kong,113.963477,22.394869,11208.46,gated,MCGC_model_prediction,0.9048,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e5cbf547f76b,Hong Kong,113.989040,22.462712,534.93,open,MCGC_model_prediction,0.0058,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e5cca6c222e2,Hong Kong,114.174852,22.278736,321.55,open,MCGC_model_prediction,0.0599,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e5d482ab2626,Hong Kong,114.237006,22.264195,11906.47,gated,MCGC_model_prediction,0.5801,low,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-e5d83146099a,Hong Kong,113.863287,22.252990,8865.12,gated,MCGC_model_prediction,0.9842,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e5d8573cb647,Hong Kong,114.185185,22.311236,1798.83,open,MCGC_model_prediction,0.0764,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e5dd4a096bbc,Hong Kong,114.092314,22.441816,1101.49,open,MCGC_model_prediction,0.4503,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e5de315f2b60,Hong Kong,114.143823,22.284014,522.95,open,MCGC_model_prediction,0.1760,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-e5e5d74c64cd,Hong Kong,114.174989,22.320741,517.94,open,MCGC_model_prediction,0.4410,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-e5f2e433b06e,Hong Kong,114.102597,22.490507,1019.12,open,MCGC_model_prediction,0.0323,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e5f5269bd605,Hong Kong,114.145211,22.459546,1112.40,open,MCGC_model_prediction,0.0127,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e60053cd67bf,Hong Kong,114.192500,22.284947,211.27,open,MCGC_model_prediction,0.0577,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e603816198a4,Hong Kong,113.969133,22.387673,23637.89,gated,MCGC_model_prediction,0.5279,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e60d7425aada,Hong Kong,114.200847,22.290794,443.84,open,MCGC_model_prediction,0.0194,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e61445b95eff,Hong Kong,114.182361,22.315581,39691.17,gated,MCGC_model_prediction,0.8763,high,25k_50k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-e616a5550e70,Hong Kong,114.206226,22.219320,3723.36,gated,MCGC_model_prediction,0.9463,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e61a45794c2c,Hong Kong,113.979459,22.460576,792.49,open,MCGC_model_prediction,0.0818,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e61d719d6b4e,Hong Kong,114.046644,22.447004,1010.69,open,MCGC_model_prediction,0.0539,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e62826934fcf,Hong Kong,114.202140,22.427434,10368.45,gated,MCGC_model_prediction,0.8391,medium,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-e62d32146d8a,Hong Kong,114.212935,22.218435,203.16,open,MCGC_model_prediction,0.0370,very_high,<5k_m2,1_2,0.002_0.005,1_2,yes,yes
GBA-10-e6419f3e35aa,Hong Kong,114.177764,22.278667,251.09,open,MCGC_model_prediction,0.1331,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e642a974af63,Hong Kong,114.255288,22.228615,1491.68,open,MCGC_model_prediction,0.0221,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e663d226e2f4,Hong Kong,114.184814,22.268054,535.22,open,MCGC_model_prediction,0.0102,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e66633d10a9b,Hong Kong,114.243968,22.317482,2168.87,open,MCGC_model_prediction,0.1776,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e66699022986,Hong Kong,114.198530,22.401325,2675.85,gated,MCGC_model_prediction,0.8135,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-e66f3abba047,Hong Kong,114.171345,22.317516,214.90,open,MCGC_model_prediction,0.0444,very_high,<5k_m2,2_4,0.002_0.005,1_2,yes,yes
GBA-10-e6731861ddf2,Hong Kong,114.151089,22.269843,19524.17,gated,MCGC_model_prediction,0.8770,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-e67344f8f646,Hong Kong,114.173442,22.273622,587.26,open,MCGC_model_prediction,0.0224,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-e686ba183477,Hong Kong,114.007445,22.376644,315.59,open,MCGC_model_prediction,0.0084,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e68af9e55ecf,Hong Kong,114.186245,22.311139,3699.97,open,MCGC_model_prediction,0.4152,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-e690bef0561b,Hong Kong,114.112776,22.476985,32048.41,gated,MCGC_model_prediction,0.9903,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-e69652bf990c,Hong Kong,114.137579,22.344903,453.44,open,MCGC_model_prediction,0.0997,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e6a73de9c31b,Hong Kong,114.248830,22.338103,5384.63,gated,MCGC_model_prediction,0.8398,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e6affe780b42,Hong Kong,114.237542,22.260925,4556.91,open,MCGC_model_prediction,0.4389,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-e6b3102fb9aa,Hong Kong,113.980941,22.379117,2355.95,open,MCGC_model_prediction,0.0258,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e6c42d47fb8d,Hong Kong,114.162244,22.507727,5149.02,open,MCGC_model_prediction,0.2247,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e6cd4c99e3cd,Hong Kong,114.178590,22.338046,940.58,gated,MCGC_model_prediction,0.6953,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e6d55b08d48d,Hong Kong,114.027283,22.426696,375.90,open,MCGC_model_prediction,0.0844,high,<5k_m2,<1,0,0,yes,yes
GBA-10-e6d8c1d629f8,Hong Kong,114.176961,22.278225,356.34,open,MCGC_model_prediction,0.0181,very_high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-e6e9e460aca6,Hong Kong,114.221466,22.281999,123.53,open,MCGC_model_prediction,0.0059,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e6ea213e84c4,Hong Kong,114.006640,22.364868,9443.96,open,MCGC_model_prediction,0.1999,medium,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-e6ea68887afb,Hong Kong,114.185458,22.311417,661.16,open,MCGC_model_prediction,0.0143,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-e6f01eb9537f,Hong Kong,113.979109,22.460006,111.81,open,MCGC_model_prediction,0.0055,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e6f6be44beb1,Hong Kong,114.197313,22.344498,631.28,open,MCGC_model_prediction,0.0769,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e7012d606c2e,Hong Kong,114.199519,22.291604,316.73,open,MCGC_model_prediction,0.0366,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e708e1a62eb5,Hong Kong,114.047839,22.360717,801.22,open,MCGC_model_prediction,0.0465,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e70c238bf3de,Hong Kong,114.194653,22.464081,27247.48,gated,MCGC_model_prediction,0.9923,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-e710e9e7ce9c,Hong Kong,114.185691,22.326701,702.17,open,MCGC_model_prediction,0.0307,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e713d07d5ede,Hong Kong,114.110400,22.229692,3622.44,gated,MCGC_model_prediction,0.5493,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e72b20847417,Hong Kong,114.126814,22.506139,2716.66,gated,MCGC_model_prediction,0.6206,low,<5k_m2,1_2,0.0005_0.001,1_2,yes,yes
GBA-10-e72ccac3f0c7,Hong Kong,114.028389,22.211173,443.36,open,MCGC_model_prediction,0.0275,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-e739ac7957de,Hong Kong,114.221418,22.315168,363.79,open,MCGC_model_prediction,0.1744,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-e73ace1a67e0,Hong Kong,114.131459,22.348218,8140.98,open,MCGC_model_prediction,0.4705,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e73b66658e09,Hong Kong,114.169563,22.325588,683.54,open,MCGC_model_prediction,0.0250,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e75bbc9a2c8f,Hong Kong,114.170964,22.316592,404.92,open,MCGC_model_prediction,0.4017,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-e75defe427e7,Hong Kong,114.230273,22.277115,103.21,gated,MCGC_model_prediction,0.9606,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e75e915f7ebf,Hong Kong,114.127400,22.283043,137.71,open,MCGC_model_prediction,0.0499,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e7694f8b128c,Hong Kong,114.028376,22.436429,637.72,open,MCGC_model_prediction,0.0082,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-e7711fb6584e,Hong Kong,114.116326,22.370746,166.05,open,MCGC_model_prediction,0.1052,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e77aac60fe86,Hong Kong,114.243987,22.428600,35012.67,gated,MCGC_model_prediction,0.9916,very_high,25k_50k_m2,<1,0_0.0005,>5,yes,yes
GBA-10-e783bc9b40f7,Hong Kong,114.175871,22.331734,831.98,open,MCGC_model_prediction,0.3517,low,<5k_m2,2_4,0.002_0.005,1_2,yes,yes
GBA-10-e78ab32c57e2,Hong Kong,114.178144,22.279768,174.60,open,MCGC_model_prediction,0.0143,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e78d1f40e451,Hong Kong,114.116880,22.372230,643.13,open,MCGC_model_prediction,0.0878,high,<5k_m2,4_8,>=0.005,3_5,yes,yes
GBA-10-e78ed6bfe6cc,Hong Kong,114.189907,22.315118,1109.14,open,MCGC_model_prediction,0.4679,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-e79779527c6b,Hong Kong,114.141309,22.283402,1371.69,open,MCGC_model_prediction,0.1312,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e7a012a5402d,Hong Kong,113.997201,22.427679,10322.07,gated,MCGC_model_prediction,0.8559,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-e7a29ae443a9,Hong Kong,114.074393,22.368543,9239.22,gated,MCGC_model_prediction,0.8888,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e7a365d8f738,Hong Kong,113.997325,22.434595,5620.87,gated,MCGC_model_prediction,0.7302,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-e7a521c5788e,Hong Kong,114.192529,22.286015,273.44,open,MCGC_model_prediction,0.0226,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e7b121df9c40,Hong Kong,114.100605,22.356036,5714.54,gated,MCGC_model_prediction,0.5223,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e7b244c3347b,Hong Kong,114.129791,22.282648,1349.79,open,MCGC_model_prediction,0.0635,high,<5k_m2,<1,0.0005_0.001,1_2,yes,yes
GBA-10-e7b2fc299e9b,Hong Kong,114.106687,22.387133,1931.48,gated,MCGC_model_prediction,0.6568,low,<5k_m2,<1,0,0,yes,yes
GBA-10-e7b3df775f8e,Hong Kong,114.181703,22.435213,64979.42,gated,MCGC_model_prediction,0.9809,very_high,50k_100k_m2,<1,0,0,yes,yes
GBA-10-e7b4bda70f28,Hong Kong,114.165188,22.320999,2217.30,open,MCGC_model_prediction,0.4485,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-e7b4e72ef403,Hong Kong,114.223716,22.415334,16518.65,gated,MCGC_model_prediction,0.7107,medium,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-e7b55109db42,Hong Kong,114.076643,22.500214,1163.80,open,MCGC_model_prediction,0.0322,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e7b6d3591acc,Hong Kong,114.233371,22.306875,61822.31,gated,MCGC_model_prediction,0.9454,high,50k_100k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-e7bb98b03215,Hong Kong,114.136303,22.285066,442.09,open,MCGC_model_prediction,0.0148,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e7c92c414710,Hong Kong,114.207358,22.378812,9793.02,open,MCGC_model_prediction,0.0408,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e7c9eb75076b,Hong Kong,114.129126,22.505058,1562.21,open,MCGC_model_prediction,0.1501,medium,<5k_m2,<1,0.002_0.005,>5,yes,yes
GBA-10-e7d5206ec5c7,Hong Kong,114.194561,22.268457,1191.57,open,MCGC_model_prediction,0.1698,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-e7db9438d088,Hong Kong,114.003523,22.441629,9355.41,open,MCGC_model_prediction,0.0916,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e7e355ec11b1,Hong Kong,114.165484,22.448350,185.55,open,MCGC_model_prediction,0.0066,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-e7eb67b5d74d,Hong Kong,114.161698,22.318583,278.65,open,MCGC_model_prediction,0.0134,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e7fc44e6b832,Hong Kong,114.187236,22.381118,5959.18,gated,MCGC_model_prediction,0.6609,low,5k_10k_m2,1_2,0.0005_0.001,3_5,yes,yes
GBA-10-e7fe939c0a23,Hong Kong,114.136687,22.284991,296.35,open,MCGC_model_prediction,0.0264,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e80434e435de,Hong Kong,114.141945,22.286639,289.54,open,MCGC_model_prediction,0.0859,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-e804a7ebcda3,Hong Kong,114.029052,22.454388,6587.74,open,MCGC_model_prediction,0.0145,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e80f49f52388,Hong Kong,113.974115,22.384566,22124.84,gated,MCGC_model_prediction,0.9873,very_high,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-e8136ea1d7e2,Hong Kong,114.055375,22.365736,5846.22,gated,MCGC_model_prediction,0.8706,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-e818fb8273ee,Hong Kong,114.020604,22.360064,567.91,open,MCGC_model_prediction,0.0113,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-e81c59cf3ae0,Hong Kong,114.174366,22.331360,578.60,open,MCGC_model_prediction,0.0145,very_high,<5k_m2,<1,0,0,yes,yes
